attrib1,attrib2,attrib3,y
4.765915,1.70183,4.119391,1
7.412022,7.266076,5.021072,-1
4.794489,4.425117,5.78546,-1
6.168194,3.828216,9.370255,-1
1.598579,3.833202,2.983009,1
8.454612,1.77469,8.686391,-1
4.167065,8.541163,8.395907,-1
7.821568,2.561927,8.822643,-1
1.447897,0.826067,0.804649,1
1.206069,5.752312,1.532982,1
6.910943,5.70896,9.389667,-1
6.617211,8.387513,4.409798,-1
1.897174,7.466737,8.40292,-1
1.842902,1.659447,4.082987,1
7.035776,5.438582,8.397434,-1
1.765423,7.746816,9.485929,-1
4.860083,4.107363,5.665836,-1
3.948512,3.578883,9.819131,-1
9.993209,4.155968,9.009978,-1
3.781495,9.009369,7.17842,-1
1.520551,7.265457,8.347721,-1
4.94661,6.251395,5.745781,-1
1.25487,0.573846,9.345899,1
9.542141,7.954461,0.343966,-1
6.036953,6.779669,4.493236,-1
9.837236,4.029566,0.664749,-1
2.373422,5.604826,7.184412,-1
4.929304,4.559892,2.285036,-1
2.154933,9.167701,1.731361,-1
2.391277,0.132999,7.60523,1
6.695779,2.471467,4.705018,-1
3.949459,2.907176,6.253844,1
2.851175,8.132768,2.633912,-1
0.16756,1.518664,6.518035,1
2.030524,1.959059,8.290187,1
1.840202,8.161137,6.645298,-1
3.543821,4.872664,6.218333,-1
0.758221,0.552344,2.838624,1
0.152636,6.287991,4.160827,1
1.94649,5.586823,3.057416,-1
0.084137,0.118465,6.104551,1
9.193426,4.772166,7.398066,-1
3.809775,6.808771,1.110385,-1
3.32603,3.703817,8.993451,-1
7.48728,0.5451,1.890521,-1
6.93977,7.257778,1.316305,-1
0.846262,7.56811,4.283996,-1
5.480635,4.066602,2.404174,-1
8.435133,7.449205,0.039703,-1
0.245773,5.437375,3.692129,1
3.87307,1.151316,5.034775,1
4.255035,3.262357,4.125037,-1
9.227583,0.195294,4.493554,-1
3.404379,7.151744,0.196948,-1
8.492672,0.436088,9.31968,-1
5.837753,2.841204,9.748418,-1
7.775283,9.922463,8.819618,-1
1.841702,2.115836,2.01651,1
6.063596,0.825567,3.030464,1
4.574929,1.688841,8.876969,1
4.090802,6.132673,9.935964,-1
1.672583,0.833817,9.241385,1
0.206544,0.96318,5.968116,1
1.695951,4.31178,4.914944,1
9.688612,5.018699,5.239407,-1
9.699631,3.886617,2.902607,-1
3.276563,5.135824,4.957534,-1
1.371703,1.469026,6.548779,1
2.458974,0.424639,7.700735,1
8.830148,3.268964,9.846165,-1
7.63705,9.781763,0.677413,-1
4.19813,5.232546,5.418501,-1
7.51653,7.072616,7.536383,-1
3.944817,6.146809,3.84569,-1
1.273449,7.440168,6.181732,-1
6.229504,4.91778,0.8536,-1
9.790083,8.762901,0.252696,-1
7.61766,5.670558,1.417123,-1
1.797899,9.784511,8.565633,-1
0.180659,9.26373,3.200764,-1
8.7333,8.506918,2.984984,-1
1.346245,5.043341,8.216473,1
2.660402,3.214466,8.750758,1
9.072911,1.972893,9.55971,-1
0.483145,1.547803,8.386509,1
8.536192,0.228723,0.509921,-1
0.055413,4.952002,9.622512,1
7.20535,5.300974,5.614603,-1
4.52888,8.744723,5.098762,-1
0.17003,4.904988,9.68608,1
4.972139,9.276991,5.652654,-1
8.276463,0.215388,1.74323,-1
4.903286,6.346819,8.758851,-1
2.496578,3.543048,7.158625,1
7.677866,4.994737,0.311853,-1
1.239142,1.96419,1.33893,1
4.961887,7.48123,8.246526,-1
0.166101,5.90571,3.152865,1
8.960904,9.470013,2.86423,-1
5.11731,9.301083,1.019832,-1
7.836775,1.166633,9.5847,-1
4.815199,8.534784,8.995052,-1
5.226339,7.575619,7.103811,-1
9.71069,1.529246,1.44844,-1
4.96924,0.997194,8.694756,1
2.324126,6.700228,6.684945,-1
1.285714,7.143491,9.024431,-1
8.62536,4.732292,0.258093,-1
4.038526,9.198871,3.65149,-1
5.822114,8.217108,7.130746,-1
2.881714,5.396523,2.812033,-1
9.245307,1.673759,5.091047,-1
6.880359,3.136226,4.731041,-1
2.341205,8.970019,4.705187,-1
9.830373,3.272364,8.631996,-1
4.551325,5.830205,1.099368,-1
2.36472,2.857801,4.416187,1
9.997703,7.993078,8.330081,-1
3.554457,9.387669,6.893769,-1
8.639478,0.683678,8.141875,-1
8.882652,6.444873,0.60332,-1
8.238065,7.702648,0.54579,-1
9.84939,0.962738,1.668723,-1
9.526586,9.887626,4.118852,-1
4.250707,8.024003,0.99921,-1
4.391939,6.129408,5.747145,-1
8.313249,1.631081,7.091824,-1
3.583433,1.230198,1.806127,1
6.121321,3.788897,9.527328,-1
6.242094,2.599653,6.587484,-1
5.049175,2.46362,0.48909,-1
8.52979,8.78837,2.659747,-1
4.999475,8.441199,1.37542,-1
8.105749,4.720213,5.430683,-1
0.295488,2.479494,1.95538,1
0.27502,9.476956,6.434228,-1
1.790373,6.511117,9.969679,-1
9.9247,2.267949,2.473768,-1
9.557576,3.599656,3.693944,-1
0.503642,5.873798,5.25722,1
7.488533,5.18417,9.986233,-1
7.826855,5.808386,7.920529,-1
6.827149,5.599664,1.872449,-1
0.390408,0.115367,3.791096,1
9.683022,1.885648,6.80665,-1
5.637129,3.796982,6.353493,-1
4.518014,2.776673,6.520432,-1
3.381339,9.518563,8.141108,-1
7.483138,7.023854,6.358261,-1
9.812827,9.373289,3.565581,-1
3.98142,2.374084,0.27991,1
9.886885,3.951292,8.687463,-1
7.218519,0.250297,4.788764,-1
2.533007,5.958638,0.755488,-1
6.765199,7.385639,8.032288,-1
5.88563,5.746827,0.566081,-1
7.761359,4.36145,5.112676,-1
6.302037,1.621949,6.687545,-1
3.245014,3.237721,6.68779,1
8.810301,2.87921,8.23464,-1
8.948775,0.763349,6.008867,-1
7.897517,4.589159,3.536819,-1
6.697596,9.542007,7.084045,-1
9.254485,5.276808,1.665258,-1
4.711577,2.18654,4.985857,1
4.108521,3.436971,7.396277,-1
6.337982,8.106443,9.062644,-1
8.664488,7.480351,4.025178,-1
4.971939,4.232935,5.776478,-1
8.122261,3.722121,5.371663,-1
8.057509,5.646208,1.659703,-1
7.525899,0.62569,8.158017,-1
5.955576,6.234952,5.155687,-1
5.119703,9.937896,0.731726,-1
1.54732,1.071394,4.960598,1
7.972192,5.069236,9.270338,-1
6.541469,1.906593,2.443745,-1
2.4715,5.73874,8.460664,-1
3.862875,0.237399,9.750822,1
0.180324,6.338553,7.565017,1
0.880461,1.180281,1.279205,1
2.566306,2.903743,0.864089,1
3.186622,5.988646,8.583837,-1
5.416913,0.788392,9.341365,1
2.458023,0.485638,6.308459,1
0.779597,8.186594,6.541033,-1
0.205547,4.036418,4.440983,1
5.792795,0.024113,1.593211,1
7.730229,0.288708,1.196129,-1
3.271645,8.282994,3.327964,-1
4.983461,9.486055,4.65498,-1
3.402213,1.313928,0.265013,1
4.567841,5.943358,0.7371,-1
7.401147,3.990075,3.865547,-1
3.039048,8.935189,1.30299,-1
9.887799,3.686731,9.050899,-1
1.112878,2.499925,1.239128,1
4.612933,1.183295,0.697903,1
8.323166,6.23928,9.662049,-1
2.999904,9.885057,5.514837,-1
8.86512,1.978038,5.106033,-1
2.10439,5.535664,0.59399,-1
2.424482,8.988683,2.592161,-1
4.418432,3.838251,7.037635,-1
2.421539,5.367729,8.515505,-1
5.640074,0.586655,6.731912,1
7.342076,8.136572,6.622377,-1
4.080729,2.708518,6.918238,1
0.307207,3.121267,4.051483,1
4.155181,1.5624,4.003458,1
3.986513,6.201839,0.033489,-1
0.207474,5.054914,3.226054,1
2.748185,0.701983,2.386325,1
4.697838,5.576966,0.816097,-1
4.865352,4.156946,1.047058,-1
1.930965,0.314251,0.665299,1
4.500258,7.648912,0.849056,-1
8.582891,8.922648,9.074369,-1
8.551977,3.077718,6.252417,-1
7.291437,5.013683,0.812481,-1
3.386026,4.099422,9.667811,-1
0.985204,4.095137,8.537782,1
6.123834,1.428979,3.258209,-1
3.855597,3.15158,4.258943,-1
7.899349,1.506622,4.511097,-1
3.551289,9.100576,8.346877,-1
8.101958,0.504434,4.088439,-1
1.399738,9.599012,1.160415,-1
2.971825,9.833917,2.816195,-1
4.761012,4.153199,5.396068,-1
1.06142,0.017526,5.619534,1
6.153517,8.615536,4.786972,-1
0.090855,1.463673,0.395315,1
4.876568,1.885481,9.467808,1
9.263798,9.607288,3.157651,-1
7.779607,4.415171,7.295765,-1
2.711913,8.797551,8.531002,-1
0.368019,6.042224,9.027959,1
0.858877,4.503245,2.586379,1
3.422442,6.780846,3.125048,-1
7.086222,3.648398,2.760611,-1
8.041344,5.794397,9.5611,-1
4.602777,9.678836,4.094882,-1
6.243389,3.970946,4.234991,-1
1.965752,9.342069,5.823115,-1
7.89777,2.359921,0.884792,-1
0.051952,4.374878,6.764666,1
8.411025,4.396502,2.595719,-1
3.355108,2.495427,4.78619,1
9.547572,6.723167,8.455148,-1
6.943837,1.223434,2.907941,-1
3.668402,1.922609,9.637035,1
5.728516,8.965925,7.642755,-1
3.156656,0.662304,1.037875,1
2.311105,2.646833,5.388813,1
1.582886,1.156725,4.212067,1
2.562187,4.949401,7.087579,-1
8.132983,2.877426,7.888313,-1
2.861997,3.514173,0.815997,1
2.220528,5.067741,0.467234,-1
3.259188,8.825412,8.64887,-1
1.618862,1.209809,9.72387,1
5.577145,7.944676,8.78692,-1
5.192066,8.914523,3.925616,-1
2.645737,5.521771,9.718251,-1
2.244781,5.294727,1.089284,-1
8.32574,9.858891,8.821059,-1
3.301229,0.276614,8.246135,1
3.243283,3.019007,3.625236,1
0.264846,9.6318,6.359582,-1
0.811484,9.568731,5.49724,-1
6.991672,3.341921,0.276622,-1
9.987456,9.486761,5.038152,-1
3.22097,9.216278,6.591835,-1
2.260911,1.008342,1.075959,1
8.63371,7.229468,7.028426,-1
5.459377,0.502311,6.409912,1
1.604348,1.374366,1.062487,1
8.121706,7.751056,7.73313,-1
3.707241,8.566359,3.510891,-1
9.971799,4.129524,9.660494,-1
3.873845,2.201556,1.793924,1
2.523336,7.813357,6.864225,-1
1.007439,0.697185,4.516947,1
1.936185,9.336633,8.003522,-1
6.770842,1.524877,5.207448,-1
4.462573,2.463643,5.864389,1
4.103615,8.525617,9.580799,-1
7.219426,1.523952,2.95575,-1
9.601788,0.201296,5.608992,-1
3.426589,8.349227,7.696645,-1
7.991278,4.159476,7.664014,-1
2.042036,0.757494,4.758137,1
9.3497,0.022746,6.231715,-1
8.489559,3.715773,1.491099,-1
5.858898,4.18403,4.48918,-1
8.203219,0.819591,7.296886,-1
3.774687,2.814151,5.582673,1
4.567036,2.274321,3.656311,1
2.403982,1.798863,9.74706,1
5.841147,4.270021,3.222408,-1
8.565289,8.369373,7.769443,-1
0.456457,4.296028,5.531785,1
9.531316,3.340652,6.163288,-1
1.816598,3.456531,1.372408,1
0.944902,3.649558,3.061039,1
7.221473,6.176305,1.688369,-1
3.496825,8.340351,6.227848,-1
8.381185,4.636398,7.329876,-1
9.602536,9.741274,9.25362,-1
8.300546,2.369547,0.530897,-1
6.664578,9.5354,2.462035,-1
9.762767,1.10412,2.473923,-1
0.42988,1.104129,0.396906,1
7.063413,8.083132,8.032652,-1
2.656663,5.825852,1.714302,-1
4.344197,7.216261,6.166253,-1
0.176451,9.888885,9.367412,-1
5.248266,6.233681,5.111352,-1
7.524588,8.522124,5.02324,-1
8.369769,3.433779,6.682458,-1
8.994116,8.931146,6.768576,-1
0.352231,7.177342,7.436829,-1
6.97872,3.219045,0.041237,-1
7.698039,9.654101,6.537777,-1
5.988454,1.369583,5.158587,-1
9.401312,6.865294,3.15605,-1
7.095146,4.927913,9.448618,-1
6.610136,1.088173,7.33287,-1
4.727348,4.742488,3.960842,-1
5.095132,6.050985,3.164673,-1
3.286923,8.73051,3.871062,-1
4.628033,5.378478,3.986569,-1
3.421249,8.516947,3.249817,-1
1.827474,5.660528,0.897987,-1
5.782516,8.055865,2.802785,-1
1.715177,8.398434,2.028263,-1
4.772472,8.029626,0.420898,-1
8.96506,7.574856,4.12846,-1
4.095632,5.934601,9.287775,-1
0.108663,7.78601,8.760271,-1
5.724388,5.089321,1.38431,-1
6.682567,4.972916,1.631806,-1
3.788524,4.313914,9.568525,-1
3.822831,0.528071,6.806394,1
7.300827,7.425034,1.052272,-1
1.97842,6.629532,8.72652,-1
5.610092,3.118673,4.617352,-1
8.992679,3.328846,9.542038,-1
9.030545,0.769248,7.540338,-1
4.829166,7.69834,0.230306,-1
5.309102,4.465221,7.054143,-1
4.5843,0.786699,2.827656,1
3.064135,9.747667,1.547707,-1
4.09463,8.557038,9.156374,-1
6.153999,0.861922,1.154875,-1
1.450067,7.007501,7.483313,-1
6.817922,6.601358,0.029892,-1
1.294903,9.235355,8.057657,-1
0.599973,6.795999,0.789667,-1
1.57854,5.85861,6.159251,-1
3.971521,0.885922,9.587373,1
5.995281,1.240791,5.100858,-1
1.391049,5.585224,6.613545,1
9.981937,4.991652,6.255639,-1
5.897096,3.059813,5.365822,-1
6.727454,0.667044,3.216749,-1
0.523421,2.384573,9.677264,1
0.744977,9.630721,4.872809,-1
5.446679,0.768732,0.941639,1
5.333849,6.207819,1.749087,-1
0.373366,6.745015,9.932941,-1
1.064424,6.2497,0.449069,-1
3.651001,7.727428,1.238477,-1
3.755359,5.965582,1.35132,-1
9.449866,5.930816,9.577159,-1
2.843686,0.181347,9.752738,1
5.814389,1.560246,6.418048,-1
0.717613,6.07104,4.116063,1
3.803232,2.463376,8.593717,1
8.745307,8.163586,4.693586,-1
5.094639,2.547093,9.686967,-1
0.853238,8.413318,8.444222,-1
8.335236,5.06804,2.613946,-1
7.188558,9.305719,5.430185,-1
9.647236,9.785796,5.680025,-1
1.591646,0.99077,7.5642,1
2.93554,2.693155,6.783118,1
0.221116,0.138583,9.366267,1
9.346493,3.272153,0.481862,-1
8.936923,2.264222,9.211347,-1
0.429874,2.729779,7.779141,1
6.572844,9.706121,7.71258,-1
2.872511,9.356609,6.240224,-1
4.040444,5.633395,3.306953,-1
4.27692,0.511071,4.640541,1
4.565069,4.188452,5.670743,-1
8.316524,6.095901,6.855217,-1
9.478495,4.937158,2.786484,-1
7.397002,0.981804,6.38435,-1
1.41776,1.663953,0.271283,1
5.495934,3.408013,0.394338,-1
0.30595,0.341525,7.489243,1
1.653494,0.813395,5.384561,1
5.356277,2.384594,3.236859,-1
5.816006,8.481373,5.020527,-1
7.433151,2.737488,1.425565,-1
3.628523,0.75511,3.58548,1
8.723704,8.638016,9.679957,-1
3.042955,8.500623,9.511553,-1
3.541458,5.903745,3.191279,-1
3.322742,1.557962,8.382664,1
5.978214,7.903488,7.187224,-1
2.882343,2.941128,5.419284,1
7.709279,9.246114,7.929434,-1
1.243201,0.128482,4.551867,1
2.389915,9.797724,2.063861,-1
0.250057,5.056277,3.935755,1
8.979057,0.423406,6.391856,-1
7.595962,5.752869,2.172158,-1
2.809535,9.18996,8.853726,-1
4.887433,3.932734,7.312513,-1
0.290099,0.095134,3.39253,1
7.637042,4.209659,0.895286,-1
5.892281,7.001945,7.325334,-1
0.157594,2.910262,7.776948,1
8.284,9.334746,9.55415,-1
5.916344,2.6364,2.075512,-1
6.422913,5.474475,5.000856,-1
7.960987,9.139181,9.204747,-1
6.42963,0.866866,8.730522,-1
1.52794,2.251999,9.702265,1
6.170304,4.173589,8.05331,-1
8.562374,0.558606,1.085278,-1
5.402574,5.600947,0.061497,-1
7.503661,3.924324,2.375645,-1
4.237625,6.540897,4.524071,-1
6.41064,7.19446,5.644595,-1
6.597757,6.308082,1.22318,-1
2.196447,2.418933,3.929172,1
8.873047,8.397041,9.804808,-1
7.782304,1.064019,7.300396,-1
9.680753,6.552549,5.232571,-1
4.530144,5.619868,3.026443,-1
9.839206,0.236832,9.140191,-1
9.158572,4.393076,6.190153,-1
0.038572,8.943841,1.029443,-1
0.071757,1.57139,9.023055,1
9.850264,4.379977,7.463885,-1
4.867073,6.6563,1.456845,-1
5.439124,6.686006,1.084867,-1
1.333067,7.688315,5.571045,-1
4.384576,7.751887,5.573222,-1
1.739735,3.088253,4.759177,1
5.933155,3.505446,2.289868,-1
4.946801,6.603777,6.422211,-1
5.948677,7.173049,8.838644,-1
7.75799,7.822798,4.401479,-1
6.535271,2.040956,8.392302,-1
5.398128,2.892295,2.325216,-1
4.153602,9.159877,1.162761,-1
1.119677,4.33713,7.203069,1
7.222387,0.354552,9.027317,-1
0.928567,5.191966,0.069015,1
9.784749,2.2304,1.549466,-1
8.456727,1.131802,0.241875,-1
9.728005,1.511137,6.897243,-1
1.763708,2.265504,6.955383,1
5.388155,0.129219,2.683513,1
3.490374,6.892254,1.750357,-1
0.147354,6.290611,7.589986,1
4.73958,7.342145,7.233511,-1
8.214099,7.020896,2.591687,-1
5.006861,3.166469,8.395046,-1
1.878554,3.617691,6.789203,1
6.099609,8.0717,3.340679,-1
3.077286,5.051445,9.463257,-1
0.290313,3.867179,0.959517,1
5.504358,4.771347,4.851537,-1
6.183685,4.842291,9.79981,-1
2.704035,4.464436,1.723552,-1
4.023748,5.769193,7.943676,-1
3.181981,3.884929,5.75189,-1
5.004882,5.652497,3.055597,-1
4.302244,2.120984,6.622929,1
4.970521,7.320012,5.002591,-1
1.488487,9.656077,4.791337,-1
6.474093,3.618383,6.708361,-1
1.739531,5.469642,0.035344,-1
2.627411,0.306051,0.532477,1
1.71786,8.007473,0.007274,-1
5.047893,3.311583,9.944639,-1
9.147599,2.120052,2.436321,-1
2.491083,9.602268,4.470229,-1
2.814165,7.099261,5.423474,-1
1.693873,4.085399,2.475642,1
0.754264,5.788687,3.69815,1
2.939747,5.858278,8.750167,-1
3.6424,9.483987,8.849766,-1
4.737754,4.314661,3.082592,-1
3.014859,4.820703,5.418221,-1
5.183105,8.611379,6.445398,-1
6.553054,9.176732,3.326464,-1
4.918879,6.858493,0.628876,-1
3.877198,1.281982,9.970826,1
3.801525,8.132424,9.842959,-1
8.314925,7.316578,4.165563,-1
5.969798,7.203525,6.92384,-1
3.442503,5.011788,1.798647,-1
2.448956,2.063755,0.33716,1
1.819119,0.219648,4.246223,1
1.480328,5.652692,4.496868,-1
4.021502,5.499879,8.061284,-1
3.046252,2.453178,9.693331,1
8.559828,9.736242,9.371683,-1
3.528772,9.929354,9.641378,-1
2.241473,4.191782,2.52716,1
7.799022,3.571294,9.897544,-1
8.057647,2.661273,5.403117,-1
7.479036,5.849777,1.089072,-1
3.516412,4.240504,1.393323,-1
9.537164,5.462543,9.273241,-1
3.110803,3.713575,6.086128,1
2.961943,9.80441,7.540984,-1
9.897699,3.93913,0.875062,-1
4.936096,0.657747,4.963702,1
5.259428,3.469293,8.229586,-1
1.985578,6.04896,6.773532,-1
6.594013,3.432314,0.222769,-1
7.230211,6.096383,5.243863,-1
1.067381,7.250292,1.65512,-1
8.550328,4.953007,5.008219,-1
3.773356,2.879979,7.064621,1
4.998905,1.892373,0.774143,1
8.923299,4.941427,9.298044,-1
8.370402,0.943332,6.130333,-1
7.591699,9.31687,4.376814,-1
3.770053,7.04406,8.024271,-1
6.914488,2.120932,6.415252,-1
4.209769,3.811726,5.705752,-1
4.656099,1.018859,5.153288,1
9.664188,7.046829,4.202027,-1
3.029673,4.78468,2.169468,-1
9.905191,7.076947,7.710736,-1
4.71742,3.471841,5.157973,-1
3.557731,3.219193,4.489424,1
9.313942,8.84544,6.257889,-1
0.944609,7.285503,1.685737,-1
7.660602,2.981073,9.637194,-1
9.582108,0.597251,4.930099,-1
5.664643,9.978685,3.801289,-1
9.161539,8.437813,2.473174,-1
8.648671,9.716132,3.159198,-1
9.847818,3.779319,8.483181,-1
7.472527,3.222168,3.690096,-1
4.955206,3.410374,2.716727,-1
3.379333,5.436277,4.912069,-1
4.582689,4.997007,5.461003,-1
4.248699,6.94111,5.998885,-1
9.805264,6.429925,2.395795,-1
8.097453,5.378552,4.879235,-1
2.239473,8.929491,0.544957,-1
5.424459,4.737135,9.150814,-1
0.666576,6.805269,8.446912,-1
3.509532,3.630918,9.841001,-1
1.241341,5.936613,6.913357,-1
0.576066,6.968234,5.178206,-1
3.144453,8.542908,8.181272,-1
0.772327,5.788345,5.607418,1
4.920008,2.129641,8.649046,-1
7.036795,1.589248,3.842965,-1
2.798944,4.814418,1.035194,-1
1.950978,7.5529,2.22735,-1
4.729452,7.285813,7.798116,-1
0.060082,0.816356,2.427758,1
0.236606,2.00068,6.073108,1
7.904967,8.16037,9.064631,-1
7.201155,2.397776,4.343497,-1
2.9545,4.932489,5.781634,-1
1.142006,9.04855,5.578906,-1
7.574175,9.785075,3.977402,-1
5.401387,8.578855,0.401363,-1
4.707049,9.619754,0.516342,-1
3.494982,2.820966,4.593667,1
3.682457,9.299688,5.742294,-1
1.257434,0.160847,3.450849,1
5.04763,6.234904,2.13539,-1
0.923231,5.027227,0.051731,1
8.501198,4.57482,7.161194,-1
6.282153,2.757497,4.018848,-1
5.405383,1.108543,5.088702,1
9.556569,7.055387,2.492696,-1
7.53792,0.739739,1.773776,-1
2.532591,3.552412,7.455903,1
4.20626,6.390575,3.252313,-1
0.576529,3.806274,5.537654,1
9.82149,1.055205,4.041298,-1
5.520352,6.427298,6.094202,-1
6.118882,0.294798,3.824404,1
7.683798,9.505208,9.361108,-1
7.300863,5.055266,8.502721,-1
6.024273,0.190953,0.8561,1
3.54951,3.394567,7.014204,1
7.321141,7.843431,1.306536,-1
7.182487,2.898927,0.438123,-1
7.958964,9.11126,1.306922,-1
0.51237,2.437938,9.805965,1
5.169455,5.920771,0.218323,-1
4.694995,8.155586,9.680356,-1
6.588713,2.295004,1.087974,-1
1.273209,7.002172,6.35193,-1
9.251614,8.911961,7.724166,-1
7.650044,1.969412,1.536688,-1
2.251865,1.900916,4.837831,1
0.41493,3.180414,3.750493,1
3.098956,7.592964,4.92245,-1
1.595055,4.365775,8.428941,1
3.52636,0.500977,1.168541,1
5.456463,3.842608,7.881804,-1
0.618252,8.616137,3.124428,-1
6.626188,4.754173,2.413579,-1
4.4169,9.508452,9.408888,-1
5.340385,6.262332,4.104745,-1
2.396443,2.333028,2.481158,1
5.815552,4.04275,9.751059,-1
9.016004,3.946869,0.903352,-1
7.180562,4.943659,5.687356,-1
4.643424,1.994108,8.593458,1
5.441811,7.523725,2.174198,-1
5.366691,3.014493,6.250855,-1
3.036656,3.17872,4.286781,1
1.340929,3.112369,9.257051,1
9.003131,7.350243,6.444573,-1
6.459123,1.069791,0.413373,-1
8.284399,9.547557,1.272789,-1
5.572666,1.812848,7.125457,-1
8.509502,9.255065,0.639184,-1
8.796294,3.584675,7.89645,-1
2.725059,1.535724,2.578029,1
1.685963,5.096911,8.664903,1
6.440605,2.631062,6.800616,-1
8.477781,7.137506,9.820683,-1
5.988759,4.459749,8.653896,-1
8.700483,5.466491,0.807075,-1
1.626791,0.391904,0.005248,1
6.832167,0.094159,5.628283,1
5.317573,9.692103,2.327827,-1
1.151067,3.460968,8.249121,1
9.244526,3.567007,1.417077,-1
5.178581,0.793962,1.20845,1
8.467536,6.971014,2.429144,-1
3.839312,7.883507,1.572061,-1
4.16264,0.484582,0.829487,1
4.059821,5.952739,6.53,-1
8.464552,4.53996,8.228184,-1
5.375471,8.203449,8.008325,-1
3.549505,6.006275,3.852622,-1
1.351779,2.846038,3.433452,1
3.227152,1.629732,6.48808,1
4.116099,2.529821,7.640121,1
7.440133,8.660758,2.04755,-1
5.947926,2.464241,4.395693,-1
8.787318,6.983734,8.449721,-1
2.43441,8.214646,1.499929,-1
8.821298,2.965122,5.676357,-1
6.518859,6.153515,7.01987,-1
3.876139,6.814909,1.766192,-1
8.084469,8.464115,9.013713,-1
9.645838,7.723697,8.534892,-1
5.274514,7.782389,5.246787,-1
9.089511,5.819047,2.40045,-1
7.715545,5.054711,8.611143,-1
8.42702,4.875009,0.735834,-1
4.173448,5.806531,5.200935,-1
0.525074,6.171934,3.144796,1
8.931476,4.458184,1.353751,-1
4.051456,5.458168,6.956637,-1
9.936322,1.941363,1.887255,-1
4.718041,5.293092,9.77724,-1
6.337808,7.305339,5.923836,-1
0.014672,1.648407,6.171171,1
6.179642,3.78455,8.200399,-1
4.652724,2.521823,8.221459,-1
0.036449,1.439365,8.189985,1
2.225898,5.444685,1.325448,-1
7.485216,9.542763,2.797144,-1
0.558928,4.645808,8.425552,1
4.367254,8.944065,7.329184,-1
1.115495,3.575921,8.845626,1
5.098424,1.988149,1.058713,-1
0.807489,7.841072,4.240957,-1
1.305445,1.943713,6.744048,1
7.246039,4.340989,3.798086,-1
5.886009,2.471734,8.72104,-1
